ATS7i,AATS5m,AATS4p,AATS5p,AATS3i,AATS1s,AATS5s,ATSC7m,ATSC1v,ATSC7e,ATSC5s,AATSC0s,AATSC6s,MATS8c,MATS3e,MATS5i,GATS3c,GATS4m,GATS3v,GATS5e,SpMAD_Dzp,VR2_Dzs,BCUTc-1l,SpMax7_Bhm,SpMax6_Bhv,SpMin2_Bhv,SpMin1_Bhe,SpMax1_Bhp,SpMin2_Bhs,VCH-6,VPC-5,ASP-3,ASP-4,ASP-6,ASP-7,SHBd,SHdsCH,minHdsCH,minsCH3,mindssC,maxHdsCH,maxsCH3,hmax,MLFER_BO,MLFER_S,nTG12HeteroRing,GGI6,JGI4,SRW8,XLogP,pIC50
4902.379997,59.514597,1.278909587,1.333472582,152.2879061,3.762452107,3.621693122,50.87533472,59.76962754,0.754200796,-4.736111111,1.901785714,-0.3871997,-0.192810534,-0.09446241,-0.004609175,0.955049926,1.044949525,1.114359182,1.167540535,7.116742679,6.886230981,-0.38599277,2.410324783,2.512747787,1.892391998,1.882275059,3.835819938,1.78493561,0.052622978,0.56006249,0.204808246,0.137400424,0.061015995,0.040692623,0.613414512,1.158333333,0.556388889,0,-0.109775132,0.601944444,0,0.646759259,1.134,2.021,0,0.183673469,0.033333333,7.829232538,2.865,4.602059991
9233.60175,58.47297521,1.534326999,1.473630729,147.2571468,3.256613757,2.849108368,-158.7656916,79.64356576,-0.209107006,0.797501644,0.986777705,0.120019202,-0.121189403,-0.02063488,-0.014445885,0.757228642,1.127464501,1.003936671,1.009510344,7.886327427,8.129404921,-0.293756249,2.787099171,2.865346876,1.928569682,2.135672508,4.110615186,1.829794245,0.097512572,1.610386825,0.18148929,0.115360218,0.047829714,0.03138838,0,1.124861111,0.54375,0,-0.005845144,0.581111111,0,0.602777778,0.955,2.407,0,0.366530612,0.037132616,8.456806041,8.002,4.585026652
6360.087427,56.73477102,1.413487824,1.379521233,149.1131327,3.33015873,3.051724138,-194.4510881,46.78501147,-0.29256335,2.85899398,1.129680645,0.069182992,-0.120745638,-0.024255323,0.007242618,0.79522912,1.145015018,1.05859598,1.160814868,7.326392292,10.55165954,-0.293743944,2.566821988,2.702349477,1.921438023,2.042140282,4.009049572,1.825388816,0.076679239,0.967180031,0.192972519,0.12525793,0.053833408,0.035973938,0,1.124861111,0.54375,0,-3.65E-04,0.581111111,0,0.602777778,0.895,2.065,0,0.184489796,0.041269841,8.141189793,6.126,4.552841969
4563.852007,58.05395069,1.308656066,1.357129258,152.2389414,3.444444444,3.282051282,-143.3307919,9.991658607,-0.200910305,2.37037037,1.333333333,-0.226216412,-0.028998683,-0.020684422,0.023806358,1.00644639,1.092286044,1.07230675,1.175440545,6.493632844,6.221886543,-0.293676207,2.402954699,2.511580834,1.892183332,1.882615777,3.832743797,1.797916298,0.056920215,0.462042705,0.208382776,0.139761194,0.061596382,0.041500526,0,1.1075,0.526388889,0,-0.030599017,0.581111111,0,0.6375,0.835,1.723,0,0.142857143,0.024444444,7.717351272,4.883,4.49757288
7458.95011,69.37889568,1.532961419,1.523304962,147.9858391,3.330246914,3.281986532,-463.4763143,67.22000172,-0.488076742,-2.835858586,1.156616672,-0.104738238,-0.039516323,-0.019615873,0.088477093,1.319618588,1.051076641,0.919362226,1.540068122,8.116112795,14.7492202,-0.338163369,2.619181914,2.749442853,1.934221507,2.057149342,4.027995264,1.879563734,0.095417517,1.507858186,0.17157076,0.109715706,0.043722119,0.028534844,0,0.644444444,0.644444444,0,-0.013096183,0.644444444,0,0.644444444,0.913,2.179,1,0.327346939,0.040716846,8.435766193,6.965,4.301029996
7458.95011,69.37889568,1.532961419,1.523304962,147.9858391,3.330246914,3.281986532,-463.4763143,67.22000172,-0.488076742,-2.835858586,1.156616672,-0.104738238,-0.039516323,-0.019615873,0.088477093,1.319618588,1.051076641,0.919362226,1.540068122,8.116112795,14.7492202,-0.338163369,2.619181914,2.749442853,1.934221507,2.057149342,4.027995264,1.879563734,0.095417517,1.507858186,0.17157076,0.109715706,0.043722119,0.028534844,0,0.644444444,0.644444444,0,-0.013096183,0.644444444,0,0.644444444,0.913,2.179,1,0.327346939,0.040716846,8.435766193,6.965,4.301029996
8817.161076,50.2280125,1.369505795,1.247071323,150.7619617,3.543209877,3.034920635,489.0541028,-68.23752616,1.015123559,-6.019047619,1.267891156,-0.150200424,0.123732179,0.058151663,0.006934925,0.943834659,1.141549267,1.052530384,1.251178448,9.349512416,8.675763365,-0.372281308,2.567683366,2.672207918,1.897320508,1.886184616,3.843303131,1.784345129,0.048901461,0.838776451,0.199471603,0.132335361,0.057966235,0.038819307,0,1.173418013,0.565175737,1.575534406,-0.089921396,0.608242276,1.582633745,0.649693144,1.07,2.382,0,0.222857143,0.038454106,8.040124664,2.729,4.27572413
9074.485366,75.37800055,1.362262249,1.295794166,150.3278629,4.493993994,4.860745614,199.9585526,209.5967851,0.81666448,-41.18052154,2.984716553,0.056624361,-0.227845828,-0.014029253,0.014073768,0.972283928,0.915566133,0.967538278,1.19835893,9.997006528,24.92920129,-0.386197173,2.680984859,2.687143657,1.890935462,1.933605238,3.902639276,1.77856437,0.057647354,1.588302133,0.174515873,0.111228021,0.043229448,0.027357578,2.262548064,0,0,1.352507901,-0.84185941,0,1.352507901,0.72539159,1.356,2.737,0,0.709387755,0.057192982,8.534443545,1.471,7.769551079
7842.630587,65.13901696,1.378918804,1.28936459,150.2340779,4.260802469,3.991126543,-207.8675157,158.562185,-0.871034837,-45.24356017,2.640138408,0.465498847,-0.005531652,-0.154562805,0.073040747,1.105877722,0.925327434,0.980990065,1.176829678,9.916125215,43.70858124,-0.386462515,2.635884023,2.686688016,1.890935159,1.933888397,3.900560582,1.790170186,0.059620986,1.446018546,0.174720173,0.115221986,0.046343651,0.027717107,1.744410309,0.720787982,0.720787982,1.40820518,-0.443711262,0.720787982,1.40820518,0.720787982,1.147,2.534,0,0.506938776,0.05124183,8.450412158,1.123,7.698970004
7990.507772,73.78502675,1.362262249,1.282551742,150.3278629,4.493993994,5.00877193,141.5694018,209.5967851,1.25764544,-43.41623583,2.984716553,0.184023082,-0.247188024,-0.014029253,-0.038619377,0.971850496,0.915566133,0.967538278,1.200296717,10.09589182,33.70829,-0.38619693,2.695380174,2.696920342,1.891046977,1.933518314,3.902548973,1.778507363,0.057647354,1.595889636,0.17421165,0.112496742,0.043260589,0.02724557,2.237679477,0,0,1.38283834,-0.852724212,0,1.38283834,0.725978009,1.356,2.737,0,0.668571429,0.057192982,8.534443545,1.471,7.698970004
5526.522317,68.37717268,1.386108825,1.372773599,150.718,4.035842294,4.13312369,-245.0790629,142.376114,-0.601511177,-38.98384859,2.409168979,0.378600962,-0.004445654,-0.171508497,0.100427344,1.257774993,0.799804774,0.97081738,1.53837837,8.04773521,7.969467645,-0.386429084,2.619181914,2.645815032,1.885639846,1.933367734,3.897684856,1.803507371,0.06763974,1.18062313,0.173356617,0.116648559,0.046525788,0.028542925,1.175063303,0.689750567,0.689750567,0,-0.34944161,0.689750567,0,0.689750567,0.949,1.975,0,0.326530612,0.044285714,8.28273588,3.163,7.619788758
6757.889306,81.80191181,1.365422241,1.375493103,150.806995,4.3125,5.324561404,17.844018,195.3202393,0.416748,-32.79861111,2.833487654,-0.336646696,-0.171924591,0.030659175,0.018314827,1.037722413,0.798122528,0.958358983,1.512364629,8.228623805,7.891234781,-0.386164819,2.619181914,2.645815032,1.885639847,1.933083429,3.89980068,1.791535387,0.065666107,1.322055573,0.173243774,0.111937044,0.043431576,0.027747845,1.708826058,0,0,0,-0.747589758,0,0,0.7075,1.158,2.178,0,0.447346939,0.054722222,8.381373468,3.511,7.602059991
5865.537328,68.18189766,1.355000902,1.339027974,150.8069831,4.305555556,4.093253968,-348.826117,195.3202393,-1.20696,-39.47530864,2.833487654,0.552726337,0.124887351,-0.225798984,0.107229086,1.153587098,0.867144456,1.01348081,1.309671057,8.727816939,8.571273035,-0.386872065,2.619181914,2.645815032,1.886044205,1.933213783,3.898632191,1.789304481,0.063342502,1.241058445,0.174879721,0.115216966,0.047260158,0.027773106,1.800939235,0.705056689,0.705056689,0,-0.410347222,0.705056689,0,0.705056689,1.248,2.273,0,0.404897959,0.049348659,8.345930262,1.567,7.602059991
7498.103205,70.69420949,1.381929414,1.291581035,150.2340834,4.263888889,4.601080247,163.640769,158.562185,1.078469606,-23.51316801,2.640138408,-0.093663534,-0.184608141,-0.041616948,-0.009577682,1.062023185,0.906119336,0.955532375,1.187115956,9.798855575,17.12378875,-0.386171058,2.619181914,2.645815032,1.890688899,1.933694607,3.90139533,1.792247425,0.06136887,1.45514413,0.175867874,0.112164627,0.04389524,0.02799898,1.68259149,0,0,1.522005007,-0.773548097,0,1.522005007,0.714259259,1.372,2.339,0,0.566530612,0.056634921,8.465689349,2.434,7.602059991
6758.607149,63.45754461,1.378918804,1.275386475,150.2340779,4.260802469,4.158950617,-93.29665493,158.562185,-0.268428803,-46.04257978,2.640138408,0.375792964,-0.155757713,-0.154562805,0.017604479,1.105302133,0.925327434,0.980990065,1.179070788,10.01556287,46.88490881,-0.386462256,2.638399291,2.696916593,1.891046662,1.933801409,3.900470172,1.790114783,0.059620986,1.453606048,0.174390059,0.116591399,0.045942855,0.028317129,1.716262401,0.721983773,0.721983773,1.427012723,-0.454576063,0.721983773,1.427012723,0.721983773,1.147,2.534,0,0.506938776,0.05124183,8.450412158,1.123,7.537602002
6757.889306,81.80191181,1.365422241,1.375493103,150.806995,4.3125,5.324561404,17.844018,195.3202393,0.416748,-32.79861111,2.833487654,-0.336646696,-0.171924591,0.030659175,0.018314827,1.037722413,0.798122528,0.958358983,1.512364629,8.228623805,7.891234781,-0.386164819,2.619181914,2.645815032,1.885639847,1.933083429,3.89980068,1.791535387,0.065666107,1.322055573,0.173243774,0.111937044,0.043431576,0.027747845,1.708826058,0,0,0,-0.747589758,0,0,0.7075,1.158,2.178,0,0.447346939,0.054722222,8.381373468,3.511,7.397940009
7096.904701,80.94841817,1.337316898,1.343861212,150.8906653,4.565656566,5.22962963,147.4254034,248.3077469,0.933252832,-34.372413,3.204474506,-0.286997941,-0.169397006,-0.053968829,0.029098011,0.992181101,0.862788113,1.000881797,1.33005765,8.867585055,8.744524384,-0.386594857,2.619181914,2.645815032,1.886044206,1.932929432,3.90073591,1.77704526,0.06136887,1.382490888,0.17463934,0.110772886,0.043828369,0.027474969,2.33470199,0,0,0,-0.80849537,0,0,0.716759259,1.457,2.476,0,0.566530612,0.058855219,8.438799124,1.915,7.327902142
9074.485366,75.37800055,1.362262249,1.295794166,150.3278629,4.493993994,4.860745614,199.9585526,209.5967851,0.81666448,-41.18052154,2.984716553,0.056624361,-0.227845828,-0.014029253,0.014073768,0.972283928,0.915566133,0.967538278,1.19835893,9.997006528,24.92920129,-0.386197173,2.680984859,2.687143657,1.890935462,1.933605238,3.902639276,1.77856437,0.057647354,1.588302133,0.174515873,0.111228021,0.043229448,0.027357578,2.262548064,0,0,1.352507901,-0.84185941,0,1.352507901,0.72539159,1.356,2.737,0,0.709387755,0.057192982,8.534443545,1.471,7.251811973
6757.889306,81.80191181,1.365422241,1.375493103,150.806995,4.3125,5.324561404,17.844018,195.3202393,0.416748,-32.79861111,2.833487654,-0.336646696,-0.171924591,0.030659175,0.018314827,1.037722413,0.798122528,0.958358983,1.512364629,8.228623805,7.891234781,-0.386164819,2.619181914,2.645815032,1.885639847,1.933083429,3.89980068,1.791535387,0.065666107,1.322055573,0.173243774,0.111937044,0.043431576,0.027747845,1.708826058,0,0,0,-0.747589758,0,0,0.7075,1.158,2.178,0,0.447346939,0.054722222,8.381373468,3.511,7.113509275
7589.309269,83.09625363,1.316619685,1.315193343,150.9694909,4.807189542,5.424479167,115.4731818,301.3345651,1.058678,-35.45138889,3.529486762,-0.066970979,-0.236424461,-0.028086318,0.021625377,0.90195066,0.94396418,1.015715309,1.182925781,9.273445557,10.32838124,-0.386217138,2.680770178,2.681684516,1.88643533,1.932759193,3.901853204,1.762170297,0.057647354,1.482975205,0.175747641,0.109722441,0.043299398,0.027206208,2.929789976,0,0,0,-0.887671485,0,0,0.728478009,1.441,2.874,0,0.668571429,0.060952381,8.507748733,1.381,7.113509275
6357.408646,71.32402352,1.332078691,1.308771129,150.8906596,4.562289562,4.432407407,-141.3579062,248.3077469,-0.478668216,-35.30789687,3.204474506,0.266179616,-0.069742151,-0.165204534,0.093655225,1.01818809,0.95143142,1.028541762,1.139410478,9.16046428,9.895052549,-0.386482996,2.635883727,2.681243049,1.886435325,1.93304355,3.899762855,1.774727889,0.059620986,1.340691618,0.176070511,0.113790639,0.046187726,0.027874601,2.396027221,0.725890023,0.725890023,0,-0.489523337,0.725890023,0,0.725890023,1.232,2.671,0,0.506938776,0.054910394,8.421342866,1.033,7.102372909
5526.522317,68.37717268,1.386108825,1.372773599,150.718,4.035842294,4.13312369,-245.0790629,142.376114,-0.601511177,-38.98384859,2.409168979,0.378600962,-0.004445654,-0.171508497,0.100427344,1.257774993,0.799804774,0.97081738,1.53837837,8.04773521,7.969467645,-0.386429084,2.619181914,2.645815032,1.885639846,1.933367734,3.897684856,1.803507371,0.06763974,1.18062313,0.173356617,0.116648559,0.046525788,0.028542925,1.175063303,0.689750567,0.689750567,0,-0.34944161,0.689750567,0,0.689750567,0.949,1.975,0,0.326530612,0.044285714,8.28273588,3.163,7.075720714
6266.735831,59.57741562,1.400632376,1.284525416,150.1347818,4.017460317,3.628267974,-299.8434452,107.6847794,-1.015180136,-32.98831752,2.252576268,0.524905338,0.008774443,-0.218191839,0.052785197,1.246999162,0.917804523,0.968888646,1.163123465,9.70065417,20.32342231,-0.386435661,2.619181914,2.645815032,1.890688624,1.933977678,3.899302048,1.803602337,0.063342502,1.313711687,0.176209013,0.116576004,0.04708578,0.028882639,1.161174414,0.701150439,0.701150439,1.56617939,-0.375399949,0.701150439,1.56617939,0.701150439,1.163,2.136,0,0.404897959,0.047455197,8.375399186,2.086,7.065501549
7498.103205,70.69420949,1.381929414,1.291581035,150.2340834,4.263888889,4.601080247,163.640769,158.562185,1.078469606,-23.51316801,2.640138408,-0.093663534,-0.184608141,-0.041616948,-0.009577682,1.062023185,0.906119336,0.955532375,1.187115956,9.798855575,17.12378875,-0.386171058,2.619181914,2.645815032,1.890688899,1.933694607,3.90139533,1.792247425,0.06136887,1.45514413,0.175867874,0.112164627,0.04389524,0.02799898,1.68259149,0,0,1.522005007,-0.773548097,0,1.522005007,0.714259259,1.372,2.339,0,0.566530612,0.056634921,8.465689349,2.434,7.055517328
7842.630587,65.13901696,1.378918804,1.28936459,150.2340779,4.260802469,3.991126543,-207.8675157,158.562185,-0.871034837,-45.24356017,2.640138408,0.465498847,-0.005531652,-0.154562805,0.073040747,1.105877722,0.925327434,0.980990065,1.176829678,9.916125215,43.70858124,-0.386462515,2.635884023,2.686688016,1.890935159,1.933888397,3.900560582,1.790170186,0.059620986,1.446018546,0.174720173,0.115221986,0.046343651,0.027717107,1.744410309,0.720787982,0.720787982,1.40820518,-0.443711262,0.720787982,1.40820518,0.720787982,1.147,2.534,0,0.506938776,0.05124183,8.450412158,1.123,7.022276395
7990.507772,73.78502675,1.362262249,1.282551742,150.3278629,4.493993994,5.00877193,141.5694018,209.5967851,1.25764544,-43.41623583,2.984716553,0.184023082,-0.247188024,-0.014029253,-0.038619377,0.971850496,0.915566133,0.967538278,1.200296717,10.09589182,33.70829,-0.38619693,2.695380174,2.696920342,1.891046977,1.933518314,3.902548973,1.778507363,0.057647354,1.595889636,0.17421165,0.112496742,0.043260589,0.02724557,2.237679477,0,0,1.38283834,-0.852724212,0,1.38283834,0.725978009,1.356,2.737,0,0.668571429,0.057192982,8.534443545,1.471,6.920818754
6758.607149,63.45754461,1.378918804,1.275386475,150.2340779,4.260802469,4.158950617,-93.29665493,158.562185,-0.268428803,-46.04257978,2.640138408,0.375792964,-0.155757713,-0.154562805,0.017604479,1.105302133,0.925327434,0.980990065,1.179070788,10.01556287,46.88490881,-0.386462256,2.638399291,2.696916593,1.891046662,1.933801409,3.900470172,1.790114783,0.059620986,1.453606048,0.174390059,0.116591399,0.045942855,0.028317129,1.716262401,0.721983773,0.721983773,1.427012723,-0.454576063,0.721983773,1.427012723,0.721983773,1.147,2.534,0,0.506938776,0.05124183,8.450412158,1.123,6.853871964
5526.522317,68.37717268,1.386108825,1.372773599,150.718,4.035842294,4.13312369,-245.0790629,142.376114,-0.601511177,-38.98384859,2.409168979,0.378600962,-0.004445654,-0.171508497,0.100427344,1.257774993,0.799804774,0.97081738,1.53837837,8.04773521,7.969467645,-0.386429084,2.619181914,2.645815032,1.885639846,1.933367734,3.897684856,1.803507371,0.06763974,1.18062313,0.173356617,0.116648559,0.046525788,0.028542925,1.175063303,0.689750567,0.689750567,0,-0.34944161,0.689750567,0,0.689750567,0.949,1.975,0,0.326530612,0.044285714,8.28273588,3.163,6.815308569
6266.735831,59.57741562,1.400632376,1.284525416,150.1347818,4.017460317,3.628267974,-299.8434452,107.6847794,-1.015180136,-32.98831752,2.252576268,0.524905338,0.008774443,-0.218191839,0.052785197,1.246999162,0.917804523,0.968888646,1.163123465,9.70065417,20.32342231,-0.386435661,2.619181914,2.645815032,1.890688624,1.933977678,3.899302048,1.803602337,0.063342502,1.313711687,0.176209013,0.116576004,0.04708578,0.028882639,1.161174414,0.701150439,0.701150439,1.56617939,-0.375399949,0.701150439,1.56617939,0.701150439,1.163,2.136,0,0.404897959,0.047455197,8.375399186,2.086,6.600326279
5865.537328,68.18189766,1.355000902,1.339027974,150.8069831,4.305555556,4.093253968,-348.826117,195.3202393,-1.20696,-39.47530864,2.833487654,0.552726337,0.124887351,-0.225798984,0.107229086,1.153587098,0.867144456,1.01348081,1.309671057,8.727816939,8.571273035,-0.386872065,2.619181914,2.645815032,1.886044205,1.933213783,3.898632191,1.789304481,0.063342502,1.241058445,0.174879721,0.115216966,0.047260158,0.027773106,1.800939235,0.705056689,0.705056689,0,-0.410347222,0.705056689,0,0.705056689,1.248,2.273,0,0.404897959,0.049348659,8.345930262,1.567,6.369572125
7498.103205,70.69420949,1.381929414,1.291581035,150.2340834,4.263888889,4.601080247,163.640769,158.562185,1.078469606,-23.51316801,2.640138408,-0.093663534,-0.184608141,-0.041616948,-0.009577682,1.062023185,0.906119336,0.955532375,1.187115956,9.798855575,17.12378875,-0.386171058,2.619181914,2.645815032,1.890688899,1.933694607,3.90139533,1.792247425,0.06136887,1.45514413,0.175867874,0.112164627,0.04389524,0.02799898,1.68259149,0,0,1.522005007,-0.773548097,0,1.522005007,0.714259259,1.372,2.339,0,0.566530612,0.056634921,8.465689349,2.434,6.293282218
8021.768858,55.1766008,1.322689054,1.205536752,152.1915575,3.995614035,3.709150327,14.56679682,157.0890767,-0.381484704,-49.13655264,2.582025892,0.171617798,-0.139639836,-0.14536135,-0.014220096,1.079089627,0.964862224,1.030481065,1.132286811,9.984807747,7.580586368,-0.386467815,2.661169669,2.696958318,1.894583422,1.925776432,3.885237169,1.766507167,0.065722928,1.669607106,0.174390059,0.116591399,0.045942855,0.028317129,1.670327027,0,0,1.441627944,-0.292539026,0,1.441627944,0.924513889,1.155,2.419,0,0.506938776,0.05124183,8.450412158,0.453,6.2915791
7096.904701,80.94841817,1.337316898,1.343861212,150.8906653,4.565656566,5.22962963,147.4254034,248.3077469,0.933252832,-34.372413,3.204474506,-0.286997941,-0.169397006,-0.053968829,0.029098011,0.992181101,0.862788113,1.000881797,1.33005765,8.867585055,8.744524384,-0.386594857,2.619181914,2.645815032,1.886044206,1.932929432,3.90073591,1.77704526,0.06136887,1.382490888,0.17463934,0.110772886,0.043828369,0.027474969,2.33470199,0,0,0,-0.80849537,0,0,0.716759259,1.457,2.476,0,0.566530612,0.058855219,8.438799124,1.915,6.199282922
7096.904701,80.94841817,1.337316898,1.343861212,150.8906653,4.565656566,5.22962963,147.4254034,248.3077469,0.933252832,-34.372413,3.204474506,-0.286997941,-0.169397006,-0.053968829,0.029098011,0.992181101,0.862788113,1.000881797,1.33005765,8.867585055,8.744524384,-0.386594857,2.619181914,2.645815032,1.886044206,1.932929432,3.90073591,1.77704526,0.06136887,1.382490888,0.17463934,0.110772886,0.043828369,0.027474969,2.33470199,0,0,0,-0.80849537,0,0,0.716759259,1.457,2.476,0,0.566530612,0.058855219,8.438799124,1.915,6.145086978
5865.537328,68.18189766,1.355000902,1.339027974,150.8069831,4.305555556,4.093253968,-348.826117,195.3202393,-1.20696,-39.47530864,2.833487654,0.552726337,0.124887351,-0.225798984,0.107229086,1.153587098,0.867144456,1.01348081,1.309671057,8.727816939,8.571273035,-0.386872065,2.619181914,2.645815032,1.886044205,1.933213783,3.898632191,1.789304481,0.063342502,1.241058445,0.174879721,0.115216966,0.047260158,0.027773106,1.800939235,0.705056689,0.705056689,0,-0.410347222,0.705056689,0,0.705056689,1.248,2.273,0,0.404897959,0.049348659,8.345930262,1.567,6.099632871
7344.979888,51.3237184,1.338746914,1.208646556,152.1551834,3.758258258,3.218792867,-258.181243,109.1166582,-1.202765443,-31.81471655,2.197369615,0.330090703,0.017803793,-0.208548517,0.015038839,1.224445314,0.967518666,1.018360351,1.075450405,9.667984732,7.525336312,-0.386442096,2.621323779,2.645815032,1.894250446,1.925953061,3.884040483,1.780369538,0.069444444,1.528446516,0.176209013,0.116576004,0.04708578,0.028882639,1.132183485,0,0,1.580794611,-0.213362912,0,1.580794611,0.884513889,1.171,2.021,0,0.404897959,0.047455197,8.375399186,1.416,5.989700043
7842.630587,65.13901696,1.378918804,1.28936459,150.2340779,4.260802469,3.991126543,-207.8675157,158.562185,-0.871034837,-45.24356017,2.640138408,0.465498847,-0.005531652,-0.154562805,0.073040747,1.105877722,0.925327434,0.980990065,1.176829678,9.916125215,43.70858124,-0.386462515,2.635884023,2.686688016,1.890935159,1.933888397,3.900560582,1.790170186,0.059620986,1.446018546,0.174720173,0.115221986,0.046343651,0.027717107,1.744410309,0.720787982,0.720787982,1.40820518,-0.443711262,0.720787982,1.40820518,0.720787982,1.147,2.534,0,0.506938776,0.05124183,8.450412158,1.123,5.951558196
7589.309269,83.09625363,1.316619685,1.315193343,150.9694909,4.807189542,5.424479167,115.4731818,301.3345651,1.058678,-35.45138889,3.529486762,-0.066970979,-0.236424461,-0.028086318,0.021625377,0.90195066,0.94396418,1.015715309,1.182925781,9.273445557,10.32838124,-0.386217138,2.680770178,2.681684516,1.88643533,1.932759193,3.901853204,1.762170297,0.057647354,1.482975205,0.175747641,0.109722441,0.043299398,0.027206208,2.929789976,0,0,0,-0.887671485,0,0,0.728478009,1.441,2.874,0,0.668571429,0.060952381,8.507748733,1.381,5.924088239
7990.507772,73.78502675,1.362262249,1.282551742,150.3278629,4.493993994,5.00877193,141.5694018,209.5967851,1.25764544,-43.41623583,2.984716553,0.184023082,-0.247188024,-0.014029253,-0.038619377,0.971850496,0.915566133,0.967538278,1.200296717,10.09589182,33.70829,-0.38619693,2.695380174,2.696920342,1.891046977,1.933518314,3.902548973,1.778507363,0.057647354,1.595889636,0.17421165,0.112496742,0.043260589,0.02724557,2.237679477,0,0,1.38283834,-0.852724212,0,1.38283834,0.725978009,1.356,2.737,0,0.668571429,0.057192982,8.534443545,1.471,5.915423722
6357.408646,71.32402352,1.332078691,1.308771129,150.8906596,4.562289562,4.432407407,-141.3579062,248.3077469,-0.478668216,-35.30789687,3.204474506,0.266179616,-0.069742151,-0.165204534,0.093655225,1.01818809,0.95143142,1.028541762,1.139410478,9.16046428,9.895052549,-0.386482996,2.635883727,2.681243049,1.886435325,1.93304355,3.899762855,1.774727889,0.059620986,1.340691618,0.176070511,0.113790639,0.046187726,0.027874601,2.396027221,0.725890023,0.725890023,0,-0.489523337,0.725890023,0,0.725890023,1.232,2.671,0,0.506938776,0.054910394,8.421342866,1.033,5.903437562
9074.485366,75.37800055,1.362262249,1.295794166,150.3278629,4.493993994,4.860745614,199.9585526,209.5967851,0.81666448,-41.18052154,2.984716553,0.056624361,-0.227845828,-0.014029253,0.014073768,0.972283928,0.915566133,0.967538278,1.19835893,9.997006528,24.92920129,-0.386197173,2.680984859,2.687143657,1.890935462,1.933605238,3.902639276,1.77856437,0.057647354,1.588302133,0.174515873,0.111228021,0.043229448,0.027357578,2.262548064,0,0,1.352507901,-0.84185941,0,1.352507901,0.72539159,1.356,2.737,0,0.709387755,0.057192982,8.534443545,1.471,5.899284913
7652.365459,60.28094886,1.278072224,1.221494048,152.8391343,4.257142857,3.848554033,57.839836,245.9287516,-0.537974149,-37.80354046,3.135955515,0.020834609,-0.072890061,-0.152320523,0.045049757,0.994122588,0.981998628,1.067110069,1.078208507,9.128517049,7.456933239,-0.386487813,2.659428728,2.682151489,1.890185201,1.924983539,3.884490554,1.749749811,0.065722928,1.556692676,0.176070511,0.113790639,0.046187726,0.027874601,2.338045362,0,0,0,-0.3274863,0,0,0.924513889,1.24,2.556,0,0.506938776,0.054910394,8.421342866,0.363,5.891434976
6451.377202,56.5143497,1.317847036,1.262267324,152.7968923,3.744107744,3.546296296,-89.76582006,146.7350997,-0.609717057,-35.51965545,2.341831426,0.257093306,-0.007013993,-0.171647135,0.053582459,1.241590553,0.880232734,1.0142193,1.371716412,8.013979941,8.537645313,-0.386435761,2.619181914,2.645815032,1.889449576,1.925308331,3.882372423,1.77926216,0.073741682,1.3965094,0.173356617,0.116648559,0.046525788,0.028542925,1.146072373,0,0,0,-0.187404573,0,0,0.856736111,0.957,1.86,0,0.326530612,0.044285714,8.28273588,2.493,5.826522357
6451.377202,56.5143497,1.317847036,1.262267324,152.7968923,3.744107744,3.546296296,-89.76582006,146.7350997,-0.609717057,-35.51965545,2.341831426,0.257093306,-0.007013993,-0.171647135,0.053582459,1.241590553,0.880232734,1.0142193,1.371716412,8.013979941,8.537645313,-0.386435761,2.619181914,2.645815032,1.889449576,1.925308331,3.882372423,1.77926216,0.073741682,1.3965094,0.173356617,0.116648559,0.046525788,0.028542925,1.146072373,0,0,0,-0.187404573,0,0,0.856736111,0.957,1.86,0,0.326530612,0.044285714,8.28273588,2.493,5.774949304
9660.545253,56.60090679,1.322689054,1.217377038,152.1915575,3.995614035,3.538562092,48.43466241,157.0890767,-0.79891437,-46.12497857,2.582025892,0.22971322,-0.009354651,-0.14536135,0.033186564,1.079374943,0.964862224,1.030481065,1.130325007,9.885311233,7.481645642,-0.386467945,2.659432069,2.688113439,1.894492354,1.925861282,3.885321958,1.766601569,0.065722928,1.661550924,0.174720173,0.115221986,0.046343651,0.027717107,1.703372894,0,0,1.427668521,-0.281674225,0,1.427668521,0.924513889,1.155,2.419,0,0.506938776,0.05124183,8.450412158,0.453,5.765482716
7344.979888,51.3237184,1.338746914,1.208646556,152.1551834,3.758258258,3.218792867,-258.181243,109.1166582,-1.202765443,-31.81471655,2.197369615,0.330090703,0.017803793,-0.208548517,0.015038839,1.224445314,0.967518666,1.018360351,1.075450405,9.667984732,7.525336312,-0.386442096,2.621323779,2.645815032,1.894250446,1.925953061,3.884040483,1.780369538,0.069444444,1.528446516,0.176209013,0.116576004,0.04708578,0.028882639,1.132183485,0,0,1.580794611,-0.213362912,0,1.580794611,0.884513889,1.171,2.021,0,0.404897959,0.047455197,8.375399186,1.416,5.658367664
6758.607149,63.45754461,1.378918804,1.275386475,150.2340779,4.260802469,4.158950617,-93.29665493,158.562185,-0.268428803,-46.04257978,2.640138408,0.375792964,-0.155757713,-0.154562805,0.017604479,1.105302133,0.925327434,0.980990065,1.179070788,10.01556287,46.88490881,-0.386462256,2.638399291,2.696916593,1.891046662,1.933801409,3.900470172,1.790114783,0.059620986,1.453606048,0.174390059,0.116591399,0.045942855,0.028317129,1.716262401,0.721983773,0.721983773,1.427012723,-0.454576063,0.721983773,1.427012723,0.721983773,1.147,2.534,0,0.506938776,0.05124183,8.450412158,1.123,5.613144471
